Solyc09g008240.3.1	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
Solyc09g008240.3.1	GO:0005524|GO:0016887
Solyc09g008250.3.1	GO:0003677
Solyc09g008270.3.1	GO:0016020|GO:0022904
Solyc09g008280.2.1	GO:0004478|GO:0005524|GO:0006556
Solyc09g008280.2.1	GO:0004478|GO:0006556
Solyc09g008295.1.1	GO:0006662|GO:0015035|GO:0045454
Solyc09g008295.1.1	GO:0045454
Solyc09g008300.2.1	GO:0005515
Solyc09g008310.3.1	GO:0003824|GO:0008152
Solyc09g008320.3.1	GO:0004553|GO:0005975
Solyc09g008320.3.1	GO:0005618|GO:0006073|GO:0016762|GO:0048046
Solyc09g008320.3.1	GO:0010411|GO:0016762|GO:0042546
Solyc09g008330.3.1	GO:0005515
Solyc09g008330.3.1	GO:0005515|GO:0008270
Solyc09g008350.3.1	GO:0008152|GO:0016597
Solyc09g008370.1.1	GO:0016021|GO:0055085
Solyc09g008390.2.1	GO:0003677
Solyc09g008400.3.1	GO:0000159|GO:0007165|GO:0019888
Solyc09g008400.3.1	GO:0005488
Solyc09g008410.3.1	GO:0000413|GO:0003755|GO:0006457
Solyc09g008410.3.1	GO:0003755|GO:0006457
Solyc09g008415.1.1	GO:0004089|GO:0006730|GO:0008270
Solyc09g008420.3.1	GO:0004089|GO:0006730|GO:0008270
Solyc09g008430.3.1	GO:0005515|GO:0008270
Solyc09g008440.1.1	GO:0046872
Solyc09g008450.3.1	GO:0005515
Solyc09g008460.3.1	GO:0005525
Solyc09g008460.3.1	GO:0005525|GO:0007264
Solyc09g008470.3.1	GO:0003676|GO:0005634|GO:0008270
Solyc09g008470.3.1	GO:0003676|GO:0008270
Solyc09g008485.1.1	GO:0005524|GO:0016308
Solyc09g008485.1.1	GO:0016307|GO:0046488
Solyc09g008490.3.1	GO:0005488
Solyc09g008500.2.1	GO:0006869|GO:0008289
Solyc09g008510.1.1	GO:0008152|GO:0016758
Solyc09g008520.3.1	GO:0005515
Solyc09g008520.3.1	GO:0005515|GO:0008270
Solyc09g008550.3.1	GO:0005215|GO:0016020|GO:0055085
Solyc09g008560.3.1	GO:0016491|GO:0055114
Solyc09g008600.3.1	GO:0004190|GO:0006508
Solyc09g008610.3.1	GO:0072546
Solyc09g008620.2.1	GO:0000166
Solyc09g008620.2.1	GO:0003676
Solyc09g008620.2.1	GO:0003723
Solyc09g008625.1.1	GO:0003723
Solyc09g008630.3.1	GO:0000811|GO:0006260
Solyc09g008640.1.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g008640.1.1	GO:0004672|GO:0006468
Solyc09g008640.1.1	GO:0005524
Solyc09g008640.1.1	GO:0030247
Solyc09g008670.3.1	GO:0004794|GO:0009097
Solyc09g008670.3.1	GO:0006520|GO:0030170
Solyc09g008690.2.1	GO:0016788
Solyc09g008700.2.1	GO:0004842
Solyc09g008730.3.1	GO:0005525
Solyc09g008780.3.1	GO:0016021
Solyc09g008790.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g008790.3.1	GO:0004672|GO:0006468
Solyc09g008790.3.1	GO:0005524
Solyc09g008810.3.1	GO:0003677
Solyc09g008810.3.1	GO:0003700|GO:0006355|GO:0043565
Solyc09g008810.3.1	GO:0006355|GO:0043565
Solyc09g008820.3.1	GO:0005515
Solyc09g008840.3.1	GO:0000287|GO:0004743|GO:0006096|GO:0030955
Solyc09g008840.3.1	GO:0003824
Solyc09g008840.3.1	GO:0004743|GO:0006096
Solyc09g008850.3.1	GO:0005737|GO:0006221|GO:0033862
Solyc09g008850.3.1	GO:0006561
Solyc09g008860.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g008860.3.1	GO:0004672|GO:0006468
Solyc09g008910.2.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc09g008910.2.1	GO:0016705|GO:0055114
Solyc09g008913.1.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc09g008913.1.1	GO:0016705|GO:0055114
Solyc09g008920.3.1	GO:0008299
Solyc09g008940.3.1	GO:0003677
Solyc09g009020.3.1	GO:0000015|GO:0000287|GO:0004634|GO:0006096
Solyc09g009030.3.1	GO:0046872
Solyc09g009040.3.1	GO:0016020
Solyc09g009040.3.1	GO:0016628|GO:0055114
Solyc09g009080.3.1	GO:0003824|GO:0006281
Solyc09g009080.3.1	GO:0006284
Solyc09g009080.3.1	GO:0051539
Solyc09g009090.3.1	GO:0004672
Solyc09g009090.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g009090.3.1	GO:0004672|GO:0006468
Solyc09g009090.3.1	GO:0005524
Solyc09g009100.3.1	GO:0003700|GO:0005634|GO:0006355|GO:0043565
Solyc09g009110.3.1	GO:0016491|GO:0055114
Solyc09g009120.3.1	GO:0046872
Solyc09g009130.3.1	GO:0005576|GO:0008083|GO:0008283
Solyc09g009140.3.1	GO:0000226|GO:0000922|GO:0005815|GO:0007020|GO:0043015
Solyc09g009150.1.1	GO:0048544
Solyc09g009170.3.1	GO:0016787
Solyc09g009180.3.1	GO:0005515
Solyc09g009180.3.1	GO:0008565|GO:0031204
Solyc09g009190.3.1	GO:0003824|GO:0005975
Solyc09g009190.3.1	GO:0003824|GO:0005975|GO:0043169
Solyc09g009190.3.1	GO:0003844|GO:0005978
Solyc09g009190.3.1	GO:0004553|GO:0005975
Solyc09g009190.3.1	GO:0005975
Solyc09g009200.2.1	GO:0005524|GO:0005634|GO:0006355
Solyc09g009200.2.1	GO:0005634|GO:0006351|GO:0032502
Solyc09g009240.1.1	GO:0003677
Solyc09g009240.1.1	GO:0003700|GO:0006355
Solyc09g009260.3.1	GO:0003824
Solyc09g009260.3.1	GO:0004332|GO:0006096
Solyc09g009270.2.1	GO:0006464|GO:0015031
Solyc09g009290.3.1	GO:0005515
Solyc09g009300.3.1	GO:0005634
Solyc09g009340.2.1	GO:0004519|GO:0005634|GO:0006302|GO:0030145
Solyc09g009340.2.1	GO:0004519|GO:0006302|GO:0008408|GO:0030870
Solyc09g009340.2.1	GO:0016787
Solyc09g009360.1.1	GO:0016651|GO:0048038|GO:0051287|GO:0055114
Solyc09g009370.3.1	GO:0005515
Solyc09g009370.3.1	GO:0016021
Solyc09g009380.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g009380.3.1	GO:0004672|GO:0006468
Solyc09g009390.3.1	GO:0016491|GO:0050660|GO:0055114
Solyc09g009390.3.1	GO:0016491|GO:0055114
Solyc09g009390.3.1	GO:0045454|GO:0055114
Solyc09g009400.3.1	GO:0003723
Solyc09g009410.3.1	GO:0005515
Solyc09g009430.3.1	GO:0003924
Solyc09g009430.3.1	GO:0005525
Solyc09g009430.3.1	GO:0005525|GO:0005737
Solyc09g009460.3.1	GO:0005198|GO:0016226|GO:0051536
Solyc09g009470.1.1	GO:0005515
Solyc09g009490.3.1	GO:0003700|GO:0005634|GO:0009737|GO:0045893
Solyc09g009490.3.1	GO:0003700|GO:0006355|GO:0043565
Solyc09g009560.2.1	GO:0003712|GO:0009910
Solyc09g009570.2.1	GO:0080019
Solyc09g009580.3.1	GO:0080019
Solyc09g009590.1.1	GO:0003677|GO:0008270
Solyc09g009590.1.1	GO:0008270
Solyc09g009600.2.1	GO:0003993|GO:0046872
Solyc09g009600.2.1	GO:0016787
Solyc09g009610.2.1	GO:0003993|GO:0046872
Solyc09g009610.2.1	GO:0016787
Solyc09g009630.3.1	GO:0016020
Solyc09g009640.3.1	GO:0000398|GO:0000956
Solyc09g009660.3.1	GO:0006810|GO:0016021
Solyc09g009670.3.1	GO:0006810|GO:0016021
Solyc09g009680.2.1	GO:0005669|GO:0006352
Solyc09g009680.2.1	GO:0046982
Solyc09g009700.3.1	GO:0016788
Solyc09g009710.3.1	GO:0005515
Solyc09g009750.2.1	GO:0004252|GO:0006508
Solyc09g009760.1.1	GO:0003700|GO:0006355|GO:0043565
Solyc09g009780.3.1	GO:0008080
Solyc09g009790.3.1	GO:0005515
Solyc09g009790.3.1	GO:0008270
Solyc09g009820.3.1	GO:0005515
Solyc09g009820.3.1	GO:0009055|GO:0045454
Solyc09g009830.3.1	GO:0004089|GO:0006730|GO:0008270
Solyc09g009860.1.1	GO:0009055|GO:0015035|GO:0045454
Solyc09g009880.3.1	GO:0005515
Solyc09g009890.3.1	GO:0000166
Solyc09g009890.3.1	GO:0003676
Solyc09g009900.3.1	GO:0003677|GO:0005634|GO:0006260|GO:0006281|GO:0006310
Solyc09g009910.3.1	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
Solyc09g009910.3.1	GO:0005524|GO:0016887
Solyc09g009920.1.1	GO:0005515
Solyc09g009940.3.1	GO:0003924|GO:0005525|GO:0006614|GO:0048500
Solyc09g009940.3.1	GO:0005525|GO:0006614
Solyc09g009940.3.1	GO:0006614|GO:0008312|GO:0048500
Solyc09g009950.3.1	GO:0005515
Solyc09g009950.3.1	GO:0008270
Solyc09g009960.3.1	GO:0000287|GO:0008897
Solyc09g009970.3.1	GO:0007165
Solyc09g009980.2.1	GO:0009733
Solyc09g009985.1.1	GO:0016491|GO:0055114
Solyc09g010000.3.1	GO:0016491|GO:0055114
Solyc09g010010.1.1	GO:0016491|GO:0055114
Solyc09g010030.2.1	GO:0003735|GO:0005622|GO:0005840|GO:0006412
Solyc09g010030.2.1	GO:0003735|GO:0006412
Solyc09g010040.2.1	GO:0016491|GO:0055114
Solyc09g010050.1.1	GO:0006511|GO:0031461|GO:0031625
Solyc09g010050.1.1	GO:0006511|GO:0031625
Solyc09g010060.3.1	GO:0003777|GO:0005524|GO:0007018
Solyc09g010060.3.1	GO:0003777|GO:0005524|GO:0007018|GO:0008017
Solyc09g010070.1.1	GO:0005515
Solyc09g010070.1.1	GO:0008270
Solyc09g010080.3.1	GO:0004553|GO:0005975
Solyc09g010090.4.1	GO:0004553|GO:0005975
Solyc09g010100.3.1	GO:0003735|GO:0005840|GO:0006412
Solyc09g010130.3.1	GO:0007034|GO:0010252|GO:0030904|GO:0048364
Solyc09g010130.3.1	GO:0035091
Solyc09g010160.2.1	GO:0003677|GO:0006355
Solyc09g010180.3.1	GO:0005515
Solyc09g010190.3.1	GO:0000413|GO:0003755|GO:0006457
Solyc09g010190.3.1	GO:0003755|GO:0006457
Solyc09g010210.3.1	GO:0003824
Solyc09g010210.3.1	GO:0004553|GO:0005975
Solyc09g010220.3.1	GO:0006508|GO:0008236
Solyc09g010230.2.1	GO:0003677
Solyc09g010285.1.1	GO:0006397
Solyc09g010300.3.1	GO:0000290|GO:0008047|GO:0043085
Solyc09g010340.2.1	GO:0003677
Solyc09g010360.3.1	GO:0016020|GO:0016021
Solyc09g010360.3.1	GO:0016021|GO:0022857
Solyc09g010370.3.1	GO:0005525
Solyc09g010370.3.1	GO:0005525|GO:0007264
Solyc09g010380.3.1	GO:0000287|GO:0004427|GO:0005737|GO:0006796
Solyc09g010400.3.1	GO:0000786|GO:0003677|GO:0005634
Solyc09g010400.3.1	GO:0003677
Solyc09g010400.3.1	GO:0046982
Solyc09g010420.3.1	GO:0004358|GO:0006526
Solyc09g010440.3.1	GO:0003779|GO:0005622
Solyc09g010440.3.1	GO:0015629|GO:0030042
Solyc09g010450.1.1	GO:0005515
Solyc09g010460.3.1	GO:0005515
Solyc09g010460.3.1	GO:0005852
Solyc09g010500.3.1	GO:0003677|GO:0003899|GO:0006351
Solyc09g010500.3.1	GO:0003899|GO:0005634|GO:0005665|GO:0006351
Solyc09g010520.3.1	GO:0005096
Solyc09g010530.3.1	GO:0006812|GO:0015299|GO:0016021|GO:0055085
Solyc09g010560.2.1	GO:0003824
Solyc09g010560.2.1	GO:0016787
Solyc09g010590.1.1	GO:0003824
Solyc09g010595.1.1	GO:0005515|GO:0008270
Solyc09g010620.1.1	GO:0005515
Solyc09g010650.1.1	GO:0005515|GO:0008270
Solyc09g010660.3.1	GO:0008375|GO:0016020
Solyc09g010670.3.1	GO:0003700|GO:0005667|GO:0006355
Solyc09g010670.3.1	GO:0005667|GO:0007049
Solyc09g010680.3.1	GO:0003677|GO:0006355
Solyc09g010690.3.1	GO:0005515
Solyc09g010690.3.1	GO:0005515|GO:0008270
Solyc09g010720.3.1	GO:0005515
Solyc09g010740.3.1	GO:0004869
Solyc09g010770.3.1	GO:0004583|GO:0005789|GO:0006488
Solyc09g010780.3.1	GO:0003824
Solyc09g010780.3.1	GO:0004722|GO:0006470
Solyc09g010800.4.1	GO:0046872
Solyc09g010810.3.1	GO:0003777|GO:0005524|GO:0007018
Solyc09g010810.3.1	GO:0003777|GO:0005524|GO:0007018|GO:0008017
Solyc09g010820.3.1	GO:0003677
Solyc09g010830.3.1	GO:0008270
Solyc09g010840.1.1	GO:0003677
Solyc09g010840.1.1	GO:0005634|GO:0006351|GO:0010338
Solyc09g010850.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g010850.3.1	GO:0004672|GO:0006468
Solyc09g010850.3.1	GO:0005524
Solyc09g010860.3.1	GO:0005576
Solyc09g010860.3.1	GO:0009664
Solyc09g010880.3.1	GO:0004252|GO:0006508|GO:0016021
Solyc09g010880.3.1	GO:0004252|GO:0016021
Solyc09g010890.1.1	GO:0008137|GO:0055114
Solyc09g010940.3.1	GO:0008152|GO:0016787
Solyc09g010950.3.1	GO:0004222|GO:0005524|GO:0006508
Solyc09g010950.3.1	GO:0004222|GO:0005524|GO:0008270|GO:0016021
Solyc09g010950.3.1	GO:0004222|GO:0016020
Solyc09g010950.3.1	GO:0005524
Solyc09g010960.3.1	GO:0003700|GO:0006355|GO:0043565
Solyc09g010970.3.1	GO:0004089|GO:0008270
Solyc09g010970.3.1	GO:0004089|GO:0008270|GO:0015976
Solyc09g010990.3.1	GO:0005507
Solyc09g010990.3.1	GO:0005507|GO:0016491|GO:0055114
Solyc09g010990.3.1	GO:0046274|GO:0048046|GO:0052716|GO:0055114
Solyc09g010990.3.1	GO:0055114
Solyc09g010993.1.1	GO:0005507
Solyc09g010993.1.1	GO:0055114
Solyc09g011020.3.1	GO:0005515
Solyc09g011030.3.1	GO:0005488
Solyc09g011040.1.1	GO:0004190|GO:0006508
Solyc09g011045.1.1	GO:0005507
Solyc09g011045.1.1	GO:0055114
Solyc09g011060.2.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g011060.2.1	GO:0004672|GO:0006468
Solyc09g011060.2.1	GO:0005524
Solyc09g011060.2.1	GO:0030246
Solyc09g011070.1.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g011070.1.1	GO:0004672|GO:0006468
Solyc09g011070.1.1	GO:0005524
Solyc09g011070.1.1	GO:0030246
Solyc09g011080.3.1	GO:0005524
Solyc09g011110.1.1	GO:0003676
Solyc09g011110.1.1	GO:0007275
Solyc09g011110.1.1	GO:0046872
Solyc09g011120.1.1	GO:0046872
Solyc09g011130.1.1	GO:0016491
Solyc09g011140.3.1	GO:0016491
Solyc09g011170.3.1	GO:0046983
Solyc09g011200.2.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g011200.2.1	GO:0004672|GO:0006468
Solyc09g011200.2.1	GO:0005524
Solyc09g011200.2.1	GO:0030247
Solyc09g011210.3.1	GO:0000166
Solyc09g011210.3.1	GO:0003676
Solyc09g011220.3.1	GO:0009058|GO:0016779
Solyc09g011240.3.1	GO:0016491|GO:0055114
Solyc09g011250.3.1	GO:0005759
Solyc09g011280.1.1	GO:0004857
Solyc09g011290.1.1	GO:0004857
Solyc09g011295.1.1	GO:0004857
Solyc09g011300.3.1	GO:0004845|GO:0006223
Solyc09g011300.3.1	GO:0009116
Solyc09g011320.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g011320.3.1	GO:0004672|GO:0006468
Solyc09g011320.3.1	GO:0005524
Solyc09g011330.2.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g011330.2.1	GO:0004672|GO:0006468
Solyc09g011330.2.1	GO:0004674
Solyc09g011330.2.1	GO:0005524
Solyc09g011330.2.1	GO:0048544
Solyc09g011360.3.1	GO:0055085
Solyc09g011370.2.1	GO:0005515
Solyc09g011380.3.1	GO:0003677
Solyc09g011380.3.1	GO:0003677|GO:0006355
Solyc09g011390.3.1	GO:0005215|GO:0006810|GO:0016020
Solyc09g011390.3.1	GO:0005215|GO:0006857|GO:0016020
Solyc09g011420.3.1	GO:0003723|GO:0005730
Solyc09g011420.3.1	GO:0030529|GO:0042254
Solyc09g011480.3.1	GO:0005089
Solyc09g011490.3.1	GO:0005515
Solyc09g011500.3.1	GO:0005515
Solyc09g011510.2.1	GO:0005515
Solyc09g011520.3.1	GO:0005515
Solyc09g011535.1.1	GO:0005515
Solyc09g011540.2.1	GO:0005515
Solyc09g011550.2.1	GO:0005515
Solyc09g011560.2.1	GO:0005515
Solyc09g011570.3.1	GO:0005515
Solyc09g011580.2.1	GO:0005515
Solyc09g011590.3.1	GO:0005515
Solyc09g011600.3.1	GO:0005515
Solyc09g011610.3.1	GO:0005515
Solyc09g011620.1.1	GO:0005515
Solyc09g011630.3.1	GO:0005515
Solyc09g011640.4.1	GO:0005515
Solyc09g011650.3.1	GO:0005515
Solyc09g011660.3.1	GO:0006950
Solyc09g011670.3.1	GO:0006950
Solyc09g011675.1.1	GO:0005375|GO:0016021|GO:0035434
Solyc09g011700.1.1	GO:0005375|GO:0016021|GO:0035434
Solyc09g011730.3.1	GO:0005515
Solyc09g011750.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g011750.3.1	GO:0004672|GO:0006468
Solyc09g011750.3.1	GO:0005515
Solyc09g011770.3.1	GO:0008270
Solyc09g011780.3.1	GO:0003677
Solyc09g011810.3.1	GO:0005975|GO:0016791
Solyc09g011810.3.1	GO:0005975|GO:0042578
Solyc09g011810.3.1	GO:0042132
Solyc09g011830.3.1	GO:0006355
Solyc09g011840.1.1	GO:0030246
Solyc09g011850.3.1	GO:0016773
Solyc09g011870.2.1	GO:0004665|GO:0006571|GO:0008977|GO:0055114
Solyc09g011870.2.1	GO:0055114
Solyc09g011880.3.1	GO:0031072|GO:0051082
Solyc09g011920.3.1	GO:0006839|GO:0031966
Solyc09g011930.3.1	GO:0003910|GO:0005524|GO:0006281|GO:0006310
Solyc09g011930.3.1	GO:0004484
Solyc09g011930.3.1	GO:0004484|GO:0004651|GO:0005634|GO:0006370
Solyc09g011930.3.1	GO:0004484|GO:0006370|GO:0006397
Solyc09g011930.3.1	GO:0004725|GO:0016311|GO:0016791
Solyc09g011930.3.1	GO:0006470|GO:0008138
Solyc09g011930.3.1	GO:0016311|GO:0016791
Solyc09g011937.1.1	GO:0006508|GO:0008234
Solyc09g011960.2.1	GO:0005507
Solyc09g011960.2.1	GO:0005507|GO:0016491|GO:0055114
Solyc09g011960.2.1	GO:0046274|GO:0048046|GO:0052716|GO:0055114
Solyc09g011960.2.1	GO:0055114
Solyc09g011970.2.1	GO:0005507
Solyc09g011970.2.1	GO:0005507|GO:0016491|GO:0055114
Solyc09g011970.2.1	GO:0046274|GO:0048046|GO:0052716|GO:0055114
Solyc09g011970.2.1	GO:0055114
Solyc09g011990.1.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g011990.1.1	GO:0004672|GO:0006468
Solyc09g011990.1.1	GO:0005524
Solyc09g011990.1.1	GO:0030246
Solyc09g012000.1.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g012000.1.1	GO:0004672|GO:0006468
Solyc09g012000.1.1	GO:0005524
Solyc09g012000.1.1	GO:0030246
Solyc09g012010.1.1	GO:0005515
Solyc09g012025.1.1	GO:0005515
Solyc09g013080.3.1	GO:0003989|GO:0006633|GO:0009317
Solyc09g013080.3.1	GO:0016874
Solyc09g013120.3.1	GO:0046872
Solyc09g013150.3.1	GO:0016021|GO:0055085
Solyc09g013160.3.1	GO:0005515
Solyc09g014210.2.1	GO:0005515
Solyc09g014220.3.1	GO:0005215|GO:0006810|GO:0016020
Solyc09g014220.3.1	GO:0005215|GO:0006857|GO:0016020
Solyc09g014230.2.1	GO:0005215|GO:0006810|GO:0016020
Solyc09g014230.2.1	GO:0005215|GO:0006857|GO:0016020
Solyc09g014240.3.1	GO:0005507
Solyc09g014240.3.1	GO:0005507|GO:0016491|GO:0055114
Solyc09g014240.3.1	GO:0046274|GO:0048046|GO:0052716|GO:0055114
Solyc09g014240.3.1	GO:0055114
Solyc09g014250.3.1	GO:0003677
Solyc09g014280.1.1	GO:0016747
Solyc09g014320.3.1	GO:0001510|GO:0008168
Solyc09g014320.3.1	GO:0008168|GO:0032259
Solyc09g014325.1.1	GO:0001510|GO:0008168
Solyc09g014350.3.1	GO:0008152|GO:0016746
Solyc09g014400.3.1	GO:0030246
Solyc09g014400.3.1	GO:2001070
Solyc09g014415.1.1	GO:0005515
Solyc09g014415.1.1	GO:0051260
Solyc09g014450.3.1	GO:0005198|GO:0006886|GO:0016192|GO:0030130|GO:0030132
Solyc09g014460.1.1	GO:0004672|GO:0006468
Solyc09g014470.2.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g014470.2.1	GO:0004672|GO:0006468
Solyc09g014470.2.1	GO:0005524
Solyc09g014480.2.1	GO:0005515
Solyc09g014510.3.1	GO:0006508|GO:0008236|GO:0016020
Solyc09g014520.3.1	GO:0009765|GO:0016020
Solyc09g014530.3.1	GO:0006952|GO:0009607
Solyc09g014540.2.1	GO:0006952|GO:0009607
Solyc09g014550.3.1	GO:0006952|GO:0009607
Solyc09g014555.1.1	GO:0006952|GO:0009607
Solyc09g014560.2.1	GO:0006952|GO:0009607
Solyc09g014580.3.1	GO:0006952|GO:0009607
Solyc09g014590.3.1	GO:0005515
Solyc09g014610.3.1	GO:0006873|GO:0008308|GO:0016021
Solyc09g014610.3.1	GO:0016021|GO:0055085
Solyc09g014710.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g014710.3.1	GO:0004672|GO:0006468
Solyc09g014710.3.1	GO:0005509
Solyc09g014710.3.1	GO:0005515
Solyc09g014710.3.1	GO:0005524
Solyc09g014710.3.1	GO:0030247
Solyc09g014720.2.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g014720.2.1	GO:0004672|GO:0006468
Solyc09g014720.2.1	GO:0005509
Solyc09g014720.2.1	GO:0005515
Solyc09g014720.2.1	GO:0005524
Solyc09g014720.2.1	GO:0030247
Solyc09g014730.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g014730.3.1	GO:0004672|GO:0006468
Solyc09g014730.3.1	GO:0005509
Solyc09g014730.3.1	GO:0005515
Solyc09g014730.3.1	GO:0005524
Solyc09g014730.3.1	GO:0030247
Solyc09g014740.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g014740.3.1	GO:0004672|GO:0006468
Solyc09g014740.3.1	GO:0005509
Solyc09g014740.3.1	GO:0005515
Solyc09g014740.3.1	GO:0005524
Solyc09g014740.3.1	GO:0030247
Solyc09g014760.3.1	GO:0015995|GO:0016021|GO:0046408
Solyc09g014760.3.1	GO:0016021|GO:0016765
Solyc09g014770.3.1	GO:0003876|GO:0032264
Solyc09g014770.3.1	GO:0009168|GO:0019239
Solyc09g014770.3.1	GO:0019239
Solyc09g014780.3.1	GO:0005488
Solyc09g014780.3.1	GO:0005515
Solyc09g014780.3.1	GO:0031929|GO:0031931
Solyc09g014870.1.1	GO:0005375|GO:0016021|GO:0035434
Solyc09g014890.3.1	GO:0004222|GO:0006508
Solyc09g014890.3.1	GO:0008237
Solyc09g014900.3.1	GO:0005506|GO:0016705|GO:0020037|GO:0055114
Solyc09g014900.3.1	GO:0016705|GO:0055114
Solyc09g014975.1.1	GO:0005524|GO:0016887
Solyc09g014977.1.1	GO:0003676
Solyc09g014977.1.1	GO:0003677
Solyc09g014977.1.1	GO:0046983
Solyc09g014980.3.1	GO:0003779
Solyc09g014980.3.1	GO:0005856|GO:0030036
Solyc09g014990.3.1	GO:0003700|GO:0006355|GO:0043565
Solyc09g015040.1.1	GO:0008152|GO:0008168
Solyc09g015070.3.1	GO:0016491|GO:0055114
Solyc09g015080.3.1	GO:0006810|GO:0016021
Solyc09g015110.2.1	GO:0003677
Solyc09g015120.3.1	GO:0005515
Solyc09g015120.3.1	GO:0005524
Solyc09g015120.3.1	GO:0005524|GO:0046872
Solyc09g015120.3.1	GO:0008716
Solyc09g015130.3.1	GO:0005524
Solyc09g015130.3.1	GO:0008716
Solyc09g015170.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g015170.3.1	GO:0005515
Solyc09g015190.2.1	GO:0003700|GO:0006355
Solyc09g015200.1.1	GO:0030247
Solyc09g015210.1.1	GO:0004674|GO:0016021
Solyc09g015220.2.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g015220.2.1	GO:0005524
Solyc09g015230.1.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g015230.1.1	GO:0004672|GO:0006468
Solyc09g015230.1.1	GO:0005509
Solyc09g015230.1.1	GO:0005515
Solyc09g015240.1.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g015240.1.1	GO:0004672|GO:0006468
Solyc09g015240.1.1	GO:0004674|GO:0016021
Solyc09g015240.1.1	GO:0005509
Solyc09g015240.1.1	GO:0005515
Solyc09g015240.1.1	GO:0005524
Solyc09g015240.1.1	GO:0030247
Solyc09g015270.2.1	GO:0003723
Solyc09g015270.2.1	GO:0003735|GO:0006412|GO:0015935
Solyc09g015280.1.1	GO:0005515
Solyc09g015290.1.1	GO:0009522|GO:0009579|GO:0015979|GO:0016021
Solyc09g015300.1.1	GO:0009522|GO:0009579|GO:0015979|GO:0016021
Solyc09g015310.2.1	GO:0003723
Solyc09g015320.2.1	GO:0005515
Solyc09g015330.1.1	GO:0003723
Solyc09g015330.1.1	GO:0003735|GO:0006412|GO:0015935
Solyc09g015330.1.1	GO:0005622|GO:0019843
Solyc09g015370.1.1	GO:0005515
Solyc09g015370.1.1	GO:0008270
Solyc09g015480.1.1	GO:0005524|GO:0009507
Solyc09g015490.3.1	GO:0003824
Solyc09g015490.3.1	GO:0006099|GO:0008964|GO:0015977
Solyc09g015495.1.1	GO:0003824
Solyc09g015495.1.1	GO:0006099|GO:0008964|GO:0015977
Solyc09g015520.3.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g015520.3.1	GO:0004672|GO:0006468
Solyc09g015520.3.1	GO:0005515
Solyc09g015520.3.1	GO:0005524
Solyc09g015600.2.1	GO:0006511|GO:0036459
Solyc09g015600.2.1	GO:0016579|GO:0036459
Solyc09g015650.3.1	GO:0016020
Solyc09g015660.3.1	GO:0005515
Solyc09g015660.3.1	GO:0005634|GO:0006355
Solyc09g015670.3.1	GO:0005509
Solyc09g015730.1.1	GO:0016021
Solyc09g015770.3.1	GO:0003700|GO:0006355|GO:0043565
Solyc09g015820.3.1	GO:0006662|GO:0015035|GO:0045454
Solyc09g015820.3.1	GO:0045454
Solyc09g015830.2.1	GO:0004672|GO:0005524|GO:0006468
Solyc09g015830.2.1	GO:0004672|GO:0006468
Solyc09g015830.2.1	GO:0005524
Solyc09g015850.3.1	GO:0003735|GO:0005840|GO:0006412
Solyc09g015870.3.1	GO:0004129|GO:0005507|GO:0016020
Solyc09g015870.3.1	GO:0016021|GO:0022900
Solyc09g015880.3.1	GO:0004129|GO:0005507|GO:0016020
Solyc09g015880.3.1	GO:0005507
Solyc09g015880.3.1	GO:0016021|GO:0022900
Solyc09g015930.3.1	GO:0003676|GO:0005524
Solyc09g016930.1.1	GO:0009521|GO:0009767|GO:0016020|GO:0016168|GO:0019684
Solyc09g017990.2.1	GO:0006511|GO:0036459
Solyc09g017990.2.1	GO:0016579|GO:0036459
Solyc09g018010.3.1	GO:0006869|GO:0008289
Solyc09g018020.3.1	GO:0005576
Solyc09g018020.3.1	GO:0009664
Solyc09g018060.3.1	GO:0004672|GO:0005524|GO:0006468
